language_id,name_en,name_es,name_pt,indigenous_name,alternative_name,iso_639_3_code,language_family,language_family_id,language_family_code,countries,country_codes,ailla_language_url,description,islandora_pid,collection_count,collection_urls,earliest_item_year,latest_item_year,total_items,public_items,earliest_deposit_year,latest_deposit_year,latitude,longitude
88,"Zapotec, Isthmus",zapoteco del Istmo,zapoteca do Istmo,Diidxazá,,zai,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/88,,ailla:119576,8,https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1357; https://ailla.utexas.org/collections/1303; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/403; https://ailla.utexas.org/collections/1701,1964.0,2015.0,135,112,2005.0,2021.0,,
317,"Zapotec, Lachiguirí",zapoteco de Lachiguirí,zapoteca de Lachiguirí,,"Northwestern Tehuantepec Zapotec, Zapoteco de Santiago Lachiguiri",zpa,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/317,,ailla:119811,1,https://ailla.utexas.org/collections/1663,1983.0,2013.0,5,5,2017.0,2017.0,,
284,"Zapotec, Lachixío",zapoteco de Lachixío,zapoteca de Lachixío,Dialu,"zapoteco de Sola de Vega oriental, Eastern Sola de Vega Zapotec",zpl,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/284,,ailla:119778,1,https://ailla.utexas.org/collections/1701,1995.0,2011.0,135,135,2007.0,2017.0,,
437,"Zapotec, Lapaguía-Guivini",zapoteco de Lapaguía-Guivini,zapoteca de Lapaguía-Guivini,,,ztl,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/437,,ailla:247578,0,,2009.0,2009.0,1,1,2017.0,2017.0,,
447,"Zapotec, Loxicha, Paxtlán",zapoteco de Loxicha de Paxtlán,zapoteca de Loxicha dePaxtlán,,,ztp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/447,,ailla:248242,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
454,"Zapotec, Loxicha, Suchixtepec","zapoteco de Loxicha, Suchixtepec",zapoteca de Loxicha deSuchixtepec,,,ztp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/454,,ailla:252027,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
250,"Zapotec, Macuiltianguis",zapoteco de Macuiltianguis,zapoteca de Macuiltianguis,Xtisa' Tagayu',"Ixtlán Zapotec, Zapotec, Sierra de Juárez, zapoteco de la Sierra de Juárez",zaa,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/250,"The variety of Sierra Juárez Zapotec traditionaly spoken by members of the community of San Pablo Macuiltianguis, Oaxaca, México.
[Kate Riestenberg, 2019]",ailla:119744,6,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1121; https://ailla.utexas.org/collections/1701,1991.0,2016.0,34,15,2012.0,2022.0,,
422,"Zapotec, Mazaltepec",zapoteco de Mazaltepec,zapoteca de Mazaltepec,,,zpy,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/422,,ailla:247562,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
104,"Zapotec, Miahuatec",zapoteco miahuateco,zapoteca de Miahuatec,,zapoteco de Miahuatlán,zam,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/104,"Dialectal variants are numerous and fall into at least five major groupings: zam refers to the dialect spoken in Santa Catarina Cuixtla, Santa Cruz Xitla and San Miguel Yogovana; the moribund San Agustín Mixtepec variety (ztm); the Ozolotepec variety (zao) spoken in some but not all of the towns named Ozolotepec as well as in San Andrés Paxtlán, San Mateo Piñas, San Sebastián Río Hondo, and San Miguel Suchixtepec; ISO code ztp applies to two different dialect groupings, the first spoken in San Bartolomé Loxicha and the second spoken in San Agustín Loxicha, Candelaria Loxicha, Santo Domingo de Morelos, and environs.",ailla:119592,4,https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1701,1983.0,2015.0,27,24,2006.0,2021.0,,
459,"Zapotec, Miahuatec, Xitla",zapoteco miahuateco de Xitla,zapoteca de Miahuatec de Xitla,,,zam,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/459,,ailla:252122,4,https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1701,2008.0,2008.0,1,1,2017.0,2017.0,,
278,"Zapotec, Miahuatlán/Cuixtla",zapoteco de Miahuatlán/Cuixtla,zapoteca de Miahuatlán/Cuixtla,,,zam,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/278,A northwestern dialect of Miahuatec Zapotec.,ailla:119772,4,https://ailla.utexas.org/collections/668; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1701,1983.0,1997.0,10,10,2013.0,2017.0,,
315,"Zapotec, Mitla",zapoteco de Mitla,zapoteca de Mitla,Didxsaj,"East Central Tlacolula Zapotec, East Valley Zapotec",zaw,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/315,,ailla:119809,2,https://ailla.utexas.org/collections/684; https://ailla.utexas.org/collections/1663,1964.0,2008.0,5,5,2014.0,2017.0,,
372,"Zapotec, Mixtepec",zapoteco de Mixtepec,zapoteca de Mixtepec,,"zapoteco de San Juan Mixtepec, Eastern Miahuatlán Zapotec",zpm,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/372,,ailla:119867,1,https://ailla.utexas.org/collections/664,2004.0,2009.0,3,3,2021.0,2021.0,,
417,"Zapotec, Ocotlán",zapoteco de Ocotlán,zapoteca de Ocotlán,,,zac,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/417,,ailla:247557,0,,2008.0,2009.0,5,5,2017.0,2017.0,,
375,"Zapotec, Ozolotepec",zapoteco de Ozolotepec,zapoteca de Ozolotepec,,,zao,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/375,"A dialect of Miahuatec Zapotec spoken in some of the Ozolotepecs and in San Mateo Piñas, San Andrés Paxtlán, San Sebastián Río Hondo, and San Miguel Suchixtepec.",ailla:119870,0,,1997.0,2008.0,3,3,2006.0,2017.0,,
424,"Zapotec, Petapa",zapoteco de Petapa,zapoteca de Petapa,,,zpe,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/424,,ailla:247565,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
419,"Zapotec, Quiavicuzas",zapoteco de Quiavicuzas,zapoteca de Quiavicuzas,,"San Juan Lachixila Zapotec, Northeastern Yautepec Zapotec",zpj,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/419,,ailla:247559,0,,2008.0,2009.0,4,4,2017.0,2017.0,,
404,"Zapotec, Quioquitani-Quierí",zapoteco de Quioquitani y Quierí,zapoteca de Quioquitani e Quierí,,,ztq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/404,,ailla:243824,0,,2004.0,2008.0,2,2,2017.0,2017.0,,
316,"Zapotec, Rincón",zapoteco del Rincón,zapoteca do Rincón,,"zapoteco de Yagallo, Northern Villa Alta Zapotec, zapoteco de Villa Alta norteño",zar,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/316,,ailla:119810,1,https://ailla.utexas.org/collections/1663,1983.0,1983.0,1,1,,,,
450,"Zapotec, Rincón, Juquila Vijanos",zapoteco del Rincón de Juquila Vijanos,zapoteca do Rincón de Juquila Vijanos,,,zar,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/450,,ailla:251964,1,https://ailla.utexas.org/collections/1663,2008.0,2008.0,1,1,2017.0,2017.0,,
449,"Zapotec, Rincón, Lachichina","zapoteco de Rincón, Lachichina",zapoteca do Rincón de Lachichina,,,zar,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/449,,ailla:250184,1,https://ailla.utexas.org/collections/1663,2008.0,2008.0,2,2,2017.0,2017.0,,
461,"Zapotec, Rincón, Talea de Castro","zapoteco del Rincón, Talea de Castro",zapoteca do Rincón de Talea de Castro,,,zsr,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/461,,ailla:252131,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
465,"Zapotec, Rincón, Talea de Castro","zapoteco del Rincón, Talea de Castro",zapoteca do Rincón de Talea de Castro,,,zsr,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/465,,ailla:252253,0,,,,0,0,,,,
462,"Zapotec, Rincón, Tanetze de Zaragoza","zapoteco del Rincón, Tanetze de Zaragoza",zapoteca do Rincón de Tanetze de Zaragoza,,,zsr,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/462,,ailla:252133,0,,2008.0,2008.0,2,2,2017.0,2017.0,,
464,"Zapotec, Rincón, Tanetze de Zaragoza","zapoteco del Rincón, Tanetze de Zaragoza",zapoteca do Rincón de Tanetze de Zaragoza,,,zsr,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/464,,ailla:252251,0,,,,0,0,,,,
451,"Zapotec, Rincón, Yagila",zapoteco del Rincón de Yagila,zapoteca do Rincón de Yagila,,,zaa,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/451,,ailla:251968,6,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1121; https://ailla.utexas.org/collections/1701,2008.0,2008.0,1,1,2017.0,2017.0,,
458,"Zapotec, Rincón, Yaneri","zapoteco del Rincón, Yaneri",zapoteca do Rincón de Yaneri,,,zaa,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/458,,ailla:252115,6,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1121; https://ailla.utexas.org/collections/1701,2008.0,2008.0,1,1,2017.0,2017.0,,
377,"Zapotec, San Agustín Loxicha",zapoteco de San Agustín Loxicha,zapoteca de San Agustín Loxicha,Diste,"zapoteco de Pochutla occidental, Zapotec, Western Pochutla",ztp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/377,"A dialect of Miahuatec Zapotec spoken in Candelaria and San Agustín Loxicha, Santo Domingo de Morelos, and environs.",ailla:119872,0,,1997.0,2008.0,3,3,2013.0,2017.0,,
376,"Zapotec, San Agustín Mixtepec",zapoteco de San Agustín Mixtepec,zapoteca de San Agustín Mixtepec,,,ztm,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/376,A moribund variety of Miahuatec Zapotec.,ailla:119871,0,,2002.0,2009.0,12,10,2006.0,2017.0,,
105,"Zapotec, San Baltázar Loxicha",zapoteco de San Baltázar Loxicha,zapoteca de San Baltázar Loxicha,,"zapoteco de Pochutla noroccidental, Santa Catarina Loxicha Zapotec, Zapotec, Northwestern Pochutla",zpx,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/105,A southern dialect of Coatec Zapotec.,ailla:119593,3,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1701,1995.0,2009.0,64,63,2005.0,2017.0,,
381,"Zapotec, San Bartolo Yautepec",zapoteco de San Bartolo Yautepec,zapoteca de San Bartolo Yautepec,,"zapoteco de Yautepec noroccidental, Northwestern Yautepec Zapotec",zpb,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/381,"This moribund language is spoken in San Bartolo Yautepec. Along with its sister language, Miahuatec, it makes up the Miahuatecan subgroup of Zapotec. It is part of the Southern Zapotec diffusion zone.",ailla:119876,0,,2009.0,2009.0,1,1,2017.0,2017.0,,
378,"Zapotec, San Bartolomé Loxicha",zapoteco de San Bartolomé Loxicha,zapoteca de San Bartolomé Loxicha,Diste,"zapoteco de Pochutla occidental, Zapotec, Western Pochutla",ztp,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/378,A dialect of Miahuatec Zapotec.,ailla:119873,0,,2008.0,2008.0,2,2,2017.0,2017.0,,
158,"Zapotec, San Dionisio Ocotepec",zapoteco de San Dionisio Ocotepec,zapoteca de San Dionisio Ocotepec,,,ztu,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/158,,ailla:119648,2,https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/1352,1998.0,2011.0,22,7,2008.0,2021.0,,
382,"Zapotec, San José Lachiguirí",zapoteco de San José Lachiquirí,zapoteca de San José Lachiquirí,,"Zapotec, Quioquitani-Quierí",ztq,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/382,"This is a variety of the Cisyautepecan Zapotec dialect chain that is part of the Southern Zapotec diffusion zone. The Ethnologue does not name this town specifically or provide it with its own ISO code, but the geographically nearest Cisyautepecan variety with an ISO code is that of Quierí, ztq, so it is listed here. Both these varieties should also be mutually intelligible with Mixtepec and some other Cisyautepecan varieties.",ailla:119877,0,,,,0,0,,,,
379,"Zapotec, San Lucas Quiaviní",zapoteco de San Lucas Quiaviní,zapoteca de San Lucas Quiaviní,,"Western Tlacolula Valley Zapotec, zapoteco del Tlacolula occidental",zab,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/379,"This is roughly the same language spoken in Guelavía and was once called ""Guelavía Zapotec"", though this variety has received an unusual amount of attention from a variety of linguists. Part of a larger Valley Zapotec dialect continuum.",ailla:119874,7,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1347; https://ailla.utexas.org/collections/467,2007.0,2011.0,4,4,2013.0,2021.0,,
147,"Zapotec, San Pablo Güilá",zapoteco de San Pablo Güilá,zapoteca de San Pablo Güilá,,,ztu,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/147,,ailla:119636,2,https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/1352,1992.0,2008.0,11,10,2007.0,2017.0,,
425,"Zapotec, San Pedro Quiatoni",zapoteco de San Pedro Quiatoni,zapoteca de San Pedro Quiatoni,,Eastern Tlacolula Zapotec,zpf,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/425,,ailla:247566,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
373,"Zapotec, San Vicente Coatlán",zapoteco de San Vicente Coatlán,zapoteca de San Vicente Coatlán,,"zapoteco de Ejutla sureño, Southern Ejutla Zapotec",zpt,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/373,"This language is spoken in San Vicente Coatlán, Ejutla, Oaxaca. It used to be part of a dialect continuum with the varieties of Coatec Zapotec, spoken to the south in Miahuatlán and Ejutla, but the loss of Zapotec in intermediate towns has severed the dialect chain so that this language and Coatec are now two distinct languages.",ailla:119868,0,,1998.0,1999.0,2,2,,,,
159,"Zapotec, Santa Ana del Valle",zapoteco de Santa Ana del Valle,zapoteca de Santa Ana do Vale,,"zapoteco del Tlacolula occidental, Western Tlacolula Valley Zapotec",zab,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/159,,ailla:119649,7,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1347; https://ailla.utexas.org/collections/467,1989.0,2008.0,9,3,2008.0,2017.0,,
445,"Zapotec, Santa Catarina Albarradas",zapoteco de Santa Catarina Albarradas,zapoteca de Santa Catarina Albarradas,,,ztn,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/445,,ailla:248166,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
256,"Zapotec, Santa María Quiegolani",zapoteco de Santa María Quiegolani,zapoteca de Santa María Quiegolani,,"zapoteco de Yautepec occidental, Zapotec, Western Yautepec",zpi,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/256,"Spoken in Central Oaxaca, Mexico.",ailla:119750,0,,2006.0,2009.0,2,1,2012.0,2017.0,,
439,"Zapotec, Santiago Xanica",zapoteco de Santiago Xanica,zapoteca de Santiago Xanica,,,zpr,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/439,,ailla:247580,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
146,"Zapotec, Santo Domingo Albarradas",zapoteco de Santo Domingo Albarradas,zapoteca de Santo Domingo Albarradas,Dihidx Bilyáhab,,zas,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/146,,ailla:119635,0,,2000.0,2008.0,4,1,2007.0,2017.0,,
87,"Zapotec, Sierra Juárez",zapoteco de la Sierra Juárez,zapoteca da Serra Juárez,,"Zapotec, Ixtlán",zaa,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/87,,ailla:119575,6,https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1663; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/963; https://ailla.utexas.org/collections/1121; https://ailla.utexas.org/collections/1701,1983.0,2016.0,21,16,2005.0,2014.0,,
415,"Zapotec, Southeastern Ixtlán",zapoteco del sureste de Ixtlán,zapoteca do sudeste de Ixtlán,,"Yavesía Zapotec, Latuvi Zapotec",zpd,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/415,,ailla:247555,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
460,"Zapotec, Southern Rincón",zapoteco del Rincón Bajo,zapoteca do Rincón Baixo,,,zsr,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/460,,ailla:252123,0,,2009.0,2009.0,1,1,2017.0,2017.0,,
427,"Zapotec, Tabaa",zapoteco de Tabaa,zapoteca de Tabaa,,Central Villa Alta Zapotec,zat,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/427,,ailla:247568,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
426,"Zapotec, Texmelucan",zapoteco de Texmelucan,zapoteca de Texmelucan,,"Central Sola de Vega Zapotec, Papabuco",zpz,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/426,,ailla:247567,0,,2000.0,2008.0,3,3,2017.0,2017.0,,
440,"Zapotec, Tilquiapan",zapoteco de Tilquiapan,zapoteca de Tilquiapan,,,zts,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/440,,ailla:247581,0,,2009.0,2009.0,1,1,2017.0,2017.0,,
108,"Zapotec, Tlacolula de Matamoros",zapoteco de Tlacolula de Matamoros,zapoteca de Tlacolula de Matamoros,,"zapoteco del Tlacolula occidental, Western Tlacolula Valley Zapotec",zab,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/108,,ailla:119596,7,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1347; https://ailla.utexas.org/collections/467,1999.0,2007.0,73,0,2006.0,2012.0,,
441,"Zapotec, Tlacolulita",zapoteco de Tlacolulita,zapoteca de Tlacolulita,,,zpk,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/441,,ailla:247582,0,,2008.0,2014.0,2,2,2017.0,2017.0,,
442,"Zapotec, Totomachapan",zapoteco de Totomachapan,zapoteca de Tlacolulita,,,zph,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/442,,ailla:247583,0,,2008.0,2008.0,1,1,2017.0,2017.0,,
319,"Zapotec, Western Ejutla",zapoteco de Ejutla occidental,zapoteca de Ejutla ocidental,,"Zapotec, Ayoquesco",zaf,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/319,,ailla:119813,1,https://ailla.utexas.org/collections/1663,1983.0,2008.0,3,3,2014.0,2017.0,,
453,"Zapotec, Western Ixtlán, Teococuilco","zapoteco del oeste de Ixtlán, Teococuilco","zapoteca do oeste de Ixtlán, Teococuilco",,,zae,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/453,,ailla:252026,0,,2009.0,2009.0,1,1,2017.0,2017.0,,
420,"Zapotec, Western Tlacolula Valley",zapoteco del oeste del Valle de Tlacolula,zapoteca do oeste do Vale de Tlacolula,,,zab,Otomanguean,6.0,omq,Mexico,MEX,https://ailla.utexas.org/languages/420,,ailla:247560,7,https://ailla.utexas.org/collections/662; https://ailla.utexas.org/collections/665; https://ailla.utexas.org/collections/667; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1352; https://ailla.utexas.org/collections/1347; https://ailla.utexas.org/collections/467,2003.0,2019.0,38,37,2017.0,2021.0,,
